source,source_url,retrieved_at,record_type,project_id,project_name,project_acronym,programme,programming_period,status,start_date,end_date,country,region,partner_name,partner_role,lead_partner,partner_country,partner_region,topic_keywords,project_summary,specific_objective,outputs,documents_url,training_signal,capacity_building_signal,knowledge_transfer_signal,dissemination_signal,exploitation_signal,sme_support_signal,entrepreneurship_signal,beneficiaries,languages,contact_name,contact_role,contact_email,contact_url,recency_score,geo_score,topic_score,training_transfer_score,beneficiary_score,entity_type_score,data_quality_score,commercial_relevance_score,score,score_reason,suggested_angle,next_action,notes
keep.eu,https://keep.eu/projects/31296/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0145/2024,Sustainable Microalgae and Cyanobacteria-Based Bioactive Compounds for Cosmeceuticals and Nutraceuticals,SMACC+,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Ourense,COSMETIC VALLEY (Europe & International),partner,no,France,Chartres,knowledge transfer | pilot action | pilot actions | uptake | scalable | sme | smes,"A pioneering initiative set to transform the cosmeceutical and nutraceutical industries by utilizing bioactives and biopolymers from microalgae. This project introduces innovative, low-impact methods to produce high-value ingredients, replacing synthetic additives while reducing water use and minimizing waste.
By optimizing microalgae cultivation and recovering valuable by-products, the project demonstrates scalable solutions that support a shift toward renewable, eco-friendly alternatives. Key outputs include pilot actions, innovative biotechnological solutions, and high-value bio-based products for industrial adoption, benefiting SMEs, researchers, and blue biotechnology industries.
With a transnational approach, the initiative integrates regional expertise, fosters knowledge transfer, and drives sustainable growth in the Atlantic’s blue economy. By accelerating innovation and competitiveness in the bioeconomy sector,it paves the way for a more sustainable future.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,yes,no,yes,yes,no,smes,EN,,,,https://keep.eu/projects/31296/,5,3,4,4,5,2,5,4,3.95,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31296 | partner_org_type=N.a. | project_budget=EUR 2 803 068.07
keep.eu,https://keep.eu/projects/31296/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0145/2024,Sustainable Microalgae and Cyanobacteria-Based Bioactive Compounds for Cosmeceuticals and Nutraceuticals,SMACC+,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Ourense,Alga Biologics (ALGA BIOLOGICS),partner,no,France,ISNEAUVILLE,knowledge transfer | pilot action | pilot actions | uptake | scalable | sme | smes,"A pioneering initiative set to transform the cosmeceutical and nutraceutical industries by utilizing bioactives and biopolymers from microalgae. This project introduces innovative, low-impact methods to produce high-value ingredients, replacing synthetic additives while reducing water use and minimizing waste.
By optimizing microalgae cultivation and recovering valuable by-products, the project demonstrates scalable solutions that support a shift toward renewable, eco-friendly alternatives. Key outputs include pilot actions, innovative biotechnological solutions, and high-value bio-based products for industrial adoption, benefiting SMEs, researchers, and blue biotechnology industries.
With a transnational approach, the initiative integrates regional expertise, fosters knowledge transfer, and drives sustainable growth in the Atlantic’s blue economy. By accelerating innovation and competitiveness in the bioeconomy sector,it paves the way for a more sustainable future.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,yes,no,yes,yes,no,smes,EN,,,,https://keep.eu/projects/31296/,5,3,4,4,5,2,5,4,3.95,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31296 | partner_org_type=N.a. | project_budget=EUR 2 803 068.07
keep.eu,https://keep.eu/projects/31296/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0145/2024,Sustainable Microalgae and Cyanobacteria-Based Bioactive Compounds for Cosmeceuticals and Nutraceuticals,SMACC+,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Ourense,La Rochelle Université (LIttoral ENvironnement et Sociétés),partner,no,France,La Rochelle,knowledge transfer | pilot action | pilot actions | uptake | scalable | sme | smes,"A pioneering initiative set to transform the cosmeceutical and nutraceutical industries by utilizing bioactives and biopolymers from microalgae. This project introduces innovative, low-impact methods to produce high-value ingredients, replacing synthetic additives while reducing water use and minimizing waste.
By optimizing microalgae cultivation and recovering valuable by-products, the project demonstrates scalable solutions that support a shift toward renewable, eco-friendly alternatives. Key outputs include pilot actions, innovative biotechnological solutions, and high-value bio-based products for industrial adoption, benefiting SMEs, researchers, and blue biotechnology industries.
With a transnational approach, the initiative integrates regional expertise, fosters knowledge transfer, and drives sustainable growth in the Atlantic’s blue economy. By accelerating innovation and competitiveness in the bioeconomy sector,it paves the way for a more sustainable future.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,yes,no,yes,yes,no,smes,EN,,,,https://keep.eu/projects/31296/,5,3,4,4,5,2,5,4,3.95,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; N.a.; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31296 | partner_org_type=N.a. | project_budget=EUR 2 803 068.07
keep.eu,https://keep.eu/projects/31290/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0122/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution,TRAP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-09-30,Portugal,Lisbon,"Instituto Superior Técnico (Departamento de Engenharia Civil, Arquitetura e Georrecursos)",lead,yes,Portugal,Lisbon,guidelines | scalable | beneficiaries | communities,"TRAP addresses the critical transnational challenge of aquatic plastic pollution through innovative, eco-friendly solutions to reduce plastic litter reaching the Atlantic Ocean. The main goal is to produce guidelines to design hotspots to trap and retain plastics in rivers and estuaries. It offers an innovative approach to tackle aquatic plastic pollution by combining advanced digital tools, nature-based solutions and community engagement.
TRAP brings positive change in the efficiency of plastic removal strategies and better-informed management practices.
Key outputs include a digital management tool for identifying plastic retention hotspots, field-tested retention solutions, and practical guidelines for decision-makers. Beneficiaries range from environmental agencies to local authorities and riverine communities.
The project leverages transnational cooperation to ensure knowledge sharing, creating scalable, field-tested solutions that can be adapted across the Atlantic Area.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,yes,no,yes,no,no,beneficiaries | communities,EN,,,,https://keep.eu/projects/31290/,5,5,3,4,4,2,5,3,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31290 | partner_org_type=N.a. | project_budget=EUR 2 818 683.66
keep.eu,https://keep.eu/projects/31290/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0122/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution,TRAP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-09-30,Portugal,Lisbon,Universidad de Sevilla (Applied Mathematics I),partner,no,Spain,Sevilla,guidelines | scalable | beneficiaries | communities,"TRAP addresses the critical transnational challenge of aquatic plastic pollution through innovative, eco-friendly solutions to reduce plastic litter reaching the Atlantic Ocean. The main goal is to produce guidelines to design hotspots to trap and retain plastics in rivers and estuaries. It offers an innovative approach to tackle aquatic plastic pollution by combining advanced digital tools, nature-based solutions and community engagement.
TRAP brings positive change in the efficiency of plastic removal strategies and better-informed management practices.
Key outputs include a digital management tool for identifying plastic retention hotspots, field-tested retention solutions, and practical guidelines for decision-makers. Beneficiaries range from environmental agencies to local authorities and riverine communities.
The project leverages transnational cooperation to ensure knowledge sharing, creating scalable, field-tested solutions that can be adapted across the Atlantic Area.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,yes,no,yes,no,no,beneficiaries | communities,EN,,,,https://keep.eu/projects/31290/,5,5,3,4,4,2,5,3,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31290 | partner_org_type=N.a. | project_budget=EUR 2 818 683.66
keep.eu,https://keep.eu/projects/31290/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0122/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution,TRAP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-09-30,Portugal,Lisbon,Asociación AMICOS (Transformación),partner,no,Spain,BOIRO,guidelines | scalable | beneficiaries | communities,"TRAP addresses the critical transnational challenge of aquatic plastic pollution through innovative, eco-friendly solutions to reduce plastic litter reaching the Atlantic Ocean. The main goal is to produce guidelines to design hotspots to trap and retain plastics in rivers and estuaries. It offers an innovative approach to tackle aquatic plastic pollution by combining advanced digital tools, nature-based solutions and community engagement.
TRAP brings positive change in the efficiency of plastic removal strategies and better-informed management practices.
Key outputs include a digital management tool for identifying plastic retention hotspots, field-tested retention solutions, and practical guidelines for decision-makers. Beneficiaries range from environmental agencies to local authorities and riverine communities.
The project leverages transnational cooperation to ensure knowledge sharing, creating scalable, field-tested solutions that can be adapted across the Atlantic Area.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,yes,no,yes,no,no,beneficiaries | communities,EN,,,,https://keep.eu/projects/31290/,5,5,3,4,4,2,5,3,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31290 | partner_org_type=N.a. | project_budget=EUR 2 818 683.66
keep.eu,https://keep.eu/projects/31290/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0122/2024,Transforming Rivers by Reducing Aquatic Plastic Pollution,TRAP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-09-30,Portugal,Lisbon,4Change (Citizenship and participation),partner,no,Portugal,Lisboa,guidelines | scalable | beneficiaries | communities,"TRAP addresses the critical transnational challenge of aquatic plastic pollution through innovative, eco-friendly solutions to reduce plastic litter reaching the Atlantic Ocean. The main goal is to produce guidelines to design hotspots to trap and retain plastics in rivers and estuaries. It offers an innovative approach to tackle aquatic plastic pollution by combining advanced digital tools, nature-based solutions and community engagement.
TRAP brings positive change in the efficiency of plastic removal strategies and better-informed management practices.
Key outputs include a digital management tool for identifying plastic retention hotspots, field-tested retention solutions, and practical guidelines for decision-makers. Beneficiaries range from environmental agencies to local authorities and riverine communities.
The project leverages transnational cooperation to ensure knowledge sharing, creating scalable, field-tested solutions that can be adapted across the Atlantic Area.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,yes,no,yes,no,no,beneficiaries | communities,EN,,,,https://keep.eu/projects/31290/,5,5,3,4,4,2,5,3,3.9,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31290 | partner_org_type=N.a. | project_budget=EUR 2 818 683.66
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,ASOCIACIÓN BIOGA – CLUSTER TECNOLÓXICO EMPRESARIAL DE CIENCIAS DA VIDA (Internationalisation),lead,yes,Spain,Santiago de Compostela,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,5,5,5,3.8,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,InovCluster – Associação do Cluster Agroindustrial do Centro (Projetos),partner,no,Portugal,Castelo Branco,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,5,5,5,3.8,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,UNIVERSIDADE DE VIGO (University of Vigo Marine Research Center),partner,no,Spain,Vigo,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,5,5,5,3.8,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31293/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0133/2024,Routes of the Great Atlantic Explorations,AGREE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,HUELVA,University of Angers (ESO),partner,no,France,Angers,pilot action | pilot actions,"Setting up the Atlantic network for the valorization of the great nautical expeditions is the overall project objective. This is totally innovative to date. This objective represents the transnational challenge jointly tackled by the partnership.
Added value brought by the figure of the Council of Europe Cultural Route will be applied to the valorization of the Great Atlantic Expeditions legacy. Transnational strategies and action plans will drive 6 project activities embedded in 3 work packages. Activities address the set-up of a scientific committee, of an Atlantic Association governance body, of a new Council of Europe Cultural Route, of the implementation of 4 Pilot actions and of enhancing visibility and innovation to the new Cultural Route. All of this could only be achievable on the basis of transnational cooperation of the project partnership and other territorial partners not involved in the project. The durability of the project outputs is ensured.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31293/,5,3,3,4,1,5,5,5,3.7,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31293 | partner_org_type=N.a. | project_budget=EUR 2 382 342.70
keep.eu,https://keep.eu/projects/31293/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0133/2024,Routes of the Great Atlantic Explorations,AGREE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,HUELVA,University College Dublin (UCD School of Computer Science),partner,no,Ireland,Dublin,pilot action | pilot actions,"Setting up the Atlantic network for the valorization of the great nautical expeditions is the overall project objective. This is totally innovative to date. This objective represents the transnational challenge jointly tackled by the partnership.
Added value brought by the figure of the Council of Europe Cultural Route will be applied to the valorization of the Great Atlantic Expeditions legacy. Transnational strategies and action plans will drive 6 project activities embedded in 3 work packages. Activities address the set-up of a scientific committee, of an Atlantic Association governance body, of a new Council of Europe Cultural Route, of the implementation of 4 Pilot actions and of enhancing visibility and innovation to the new Cultural Route. All of this could only be achievable on the basis of transnational cooperation of the project partnership and other territorial partners not involved in the project. The durability of the project outputs is ensured.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31293/,5,3,3,4,1,5,5,5,3.7,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31293 | partner_org_type=N.a. | project_budget=EUR 2 382 342.70
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,BIM Ireland's Seafood Development Agency (Development & Innovation Unit),partner,no,Ireland,Dún Laoghaire,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,3,3,3,3,5,5,4,3.65,2021-2027 ongoing; N.a.; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,University College Dublin (School of Civil Engineering),partner,no,Ireland,Dublin,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,3,3,3,3,5,5,4,3.65,2021-2027 ongoing; N.a.; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,University of Galway (Civil Engineering),partner,no,Ireland,Galway,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,3,3,3,3,5,5,4,3.65,2021-2027 ongoing; N.a.; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,Universidad de Cantabria (Ingenierías Química y Biomolecular),lead,yes,Spain,Santander,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,5,3,3,3,2,5,3,3.6,2021-2027 ongoing; N.a.; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,"Viratec, Clúster Galego de Solucións Ambientais e Economía Circular (Proyectos)",partner,no,Spain,Santiago de Compostela,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,5,3,3,3,2,5,3,3.6,2021-2027 ongoing; N.a.; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,Patricia Santos Borges Sociedade Uni. Lda (Catering),partner,no,Portugal,Lisboa,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,5,3,3,3,2,5,3,3.6,2021-2027 ongoing; N.a.; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
